Average Dollar per Unit traded,Net realized gains YTD,Net realized losses YTD,Total dollar value traded,Total units traded,Days since last login,Days since last trade,Id,Age,Age Group,Children,DOB,Estimated income,Gender,Homeowner,Status,Address 1,Address 2,City,Latitude,Longitude,State,Country,Churn Risk
1962.69625,0,785.0785,15701.57,8,5,5,1458,55,Adult,1,10/23/08,66921.4,F,Y,M,1499 E DECATUR ST,,HUNTSVILLE,34.733646,-86.585312,AL,United States,High
1962.69625,0,785.0785,15701.57,8,5,6,1602,42,Adult,1,12/24/51,66921.4,F,Y,M,28 CALLE EVARISTA FONT,,BRANFORD,,,FL,United States,High
1962.69625,785.0785,0,15701.57,8,4,7,1725,43,Adult,1,9/12/27,66921.4,F,Y,M,9797 HALL LN,,FORT MITCHELL,,,AL,United States,Low
1962.69625,0,785.0785,15701.57,8,1,10,1842,47,Adult,1,6/4/12,66921.4,F,Y,M,2212 LAKE DR,,MOBILE,,,AL,United States,High
1962.69625,785.0785,0,15701.57,8,3,7,1956,70,Senior,1,2/3/54,66921.4,F,Y,M,203 COLLEGO AVE,,FORT WORTH,,,TX,United States,Low
2076.361538,1349.635,0,26992.7,13,4,8,70,25,Young adult,2,9/25/48,91272.2,M,Y,M,548 AVENUE C # 4662 # 3129,,HUNTSVILLE,,,AL,United States,Low
2076.361538,0,1349.635,26992.7,13,1,6,345,25,Young adult,2,2/5/09,91272.2,M,Y,M,RR 1 BOX 55,,BRIERFIELD,,,AL,United States,High
2076.361538,1349.635,0,26992.7,13,4,7,625,25,Young adult,2,3/16/43,91272.2,M,Y,M,D61 VILLA REAL,,NEW YORK,,,NY,United States,Low
2076.361538,0,1349.635,26992.7,13,2,5,930,25,Young adult,2,2/21/27,91272.2,M,Y,M,1 LAUREL COVE BEACH RD,,FRANKLIN,41.4331,-79.8217,PA,United States,High
2076.361538,0,1349.635,26992.7,13,3,9,1157,25,Young adult,2,4/20/26,91272.2,M,Y,M,16148 S 4425 RD,,HUNTSVILLE,34.733646,-86.585312,AL,United States,High
2076.361538,1349.635,0,26992.7,13,3,10,1299,25,Young adult,2,11/3/25,91272.2,M,Y,M,700 FIRETOWER RD,,BOYS TOWN,,,NE,United States,Low
2076.361538,1349.635,0,26992.7,13,1,9,1436,25,Young adult,2,4/15/11,91272.2,M,Y,M,2613 LITTLE DRY RUN RD,,CIDRA,,,PR,United States,Low
2076.361538,0,1349.635,26992.7,13,4,6,1582,25,Young adult,2,10/27/64,91272.2,M,Y,M,11408 HAMPTON RD,,OAKLAND,,,CA,United States,High
2076.361538,1349.635,0,26992.7,13,4,10,1704,25,Young adult,2,12/17/35,91272.2,M,Y,M,146 SUN ARBOR TER APT AN-1331,,CHINO,,,CA,United States,Low
2076.361538,1349.635,0,26992.7,13,2,6,1821,25,Young adult,2,10/25/58,91272.2,M,Y,M,92-254 AWAAWAHEA WAY,,KEARNY,,,NJ,United States,Low
2076.361538,0,1349.635,26992.7,13,5,6,1936,25,Young adult,2,12/8/71,91272.2,M,Y,M,1000 EARLYS DR APT 128,,BUTLER,,,GA,United States,High
2197.72,879.088,0,17581.76,8,2,9,112,55,Adult,1,7/27/65,98680.4,F,Y,M,283 PLEASANT AVE APT 1,,COLLINSVILLE,34.257609,-85.868377,AL,United States,Low
2197.72,879.088,0,17581.76,8,5,10,387,46,Adult,1,1/11/25,98680.4,F,Y,M,6510 W CREEKVIEW DR,,HANOVER,,,PA,United States,Low
2197.72,879.088,0,17581.76,8,2,7,668,62,Adult,1,5/7/91,98680.4,F,Y,M,3329 8TH ST NE STE 1,,SEATTLE,47.626026,-122.361405,WA,United States,Low
2197.72,879.088,0,17581.76,8,2,9,971,70,Senior,1,11/15/10,98680.4,F,Y,M,7691 SANDERS RD,,HARDY,,,AR,United States,Low
2197.72,879.088,0,17581.76,8,4,6,1173,42,Adult,1,3/17/88,98680.4,F,Y,M,2800 EXPEDITION CT OFC OFFICE,,HUNTSVILLE,,,AL,United States,Low
2197.72,879.088,0,17581.76,8,3,8,1315,48,Adult,1,10/7/81,98680.4,F,Y,M,RR 1 BOX 29A,,FULTON,,,NY,United States,Low
2197.72,0,879.088,17581.76,8,4,9,1454,43,Adult,1,12/23/19,98680.4,F,Y,M,2228 N 1075 E,,BRIGHAM CITY,,,UT,United States,High
2197.72,0,879.088,17581.76,8,1,10,1598,59,Adult,1,7/12/66,98680.4,F,Y,M,3600 HULEN ST STE A2,,OLATHE,38.88504,-94.818037,KS,United States,High
2197.72,879.088,0,17581.76,8,1,7,1721,59,Adult,1,10/15/64,98680.4,F,Y,M,128 2ND AVE NW,,HATILLO,,,PR,United States,Low
2197.72,0,879.088,17581.76,8,1,7,1838,59,Adult,1,7/8/60,98680.4,M,Y,M,PO BOX 16694,,HANAHAN,,,SC,United States,High
2197.72,879.088,0,17581.76,8,2,5,1952,59,Adult,1,11/18/44,98680.4,M,Y,M,419 S CAYUGA RD,,FAYETTEVILLE,,,NC,United States,Low
2207.720833,1324.6325,0,26492.65,12,1,9,15,39,Adult,2,2/20/46,28220.8,F,N,M,10167 OAK HOLLOW CIR,,STRAUSSTOWN,,,PA,United States,Low
2207.720833,0,1324.6325,26492.65,12,1,9,292,39,Adult,2,1/8/03,28220.8,F,N,M,PO BOX 750,,LOCK HAVEN,41.128142,-77.464071,PA,United States,High
2207.720833,1324.6325,0,26492.65,12,4,8,570,39,Adult,2,11/22/89,28220.8,F,N,M,10327 96TH ST NE,,GOLIAD,28.671374,-97.381682,TX,United States,Low
2207.720833,0,1324.6325,26492.65,12,1,7,876,39,Adult,2,10/7/42,28220.8,F,N,S,100AG BOWDOIN ST,,SAN CLEMENTE,,,CA,United States,High
2207.720833,0,1324.6325,26492.65,12,4,8,2064,39,Adult,2,2/26/76,28220.8,F,N,M,1 CALLE JUAN NIEVES,,BETHANY,,,IL,United States,High
2217.144615,0,1441.144,28822.88,13,3,6,31,26,Young adult,1,7/31/19,39229.1,M,N,M,267 W 246TH ST,,HOBOKEN,40.741928,-74.040971,NJ,United States,High
2217.144615,0,1441.144,28822.88,13,4,8,309,26,Young adult,1,12/8/52,39229.1,M,N,M,1894 BITTER CREEK DR,,SHORELINE,47.732446,-122.349988,WA,United States,Medium
2217.144615,0,1441.144,28822.88,13,1,7,588,26,Young adult,1,11/8/34,39229.1,M,N,M,9904 FOLIAGE,,NEW PRESTON,,,CT,United States,High
2217.144615,1441.144,0,28822.88,13,4,5,893,26,Young adult,1,6/1/48,39229.1,M,N,M,11512 HIGHWAY 103 S,,HUALAPAI,,,AZ,United States,Low
2268.688462,1474.6475,0,29492.95,13,1,10,237,45,Adult,2,2/24/99,98217.1,F,N,M,4014 FAIRMOUNT ST APT 101,,WASHINGTON,38.835224,-76.992089,DC,United States,Low
2268.688462,1474.6475,0,29492.95,13,1,8,513,45,Adult,2,11/28/07,98217.1,F,N,M,134 W WOODS RD,,JAMAICA PLAIN,42.315023,-71.114854,MA,United States,Low
2268.688462,0,1474.6475,29492.95,13,5,10,819,45,Adult,2,12/1/48,98217.1,F,N,M,814 TILDEN ST APT A5A,,ASTORIA,40.774694,-73.933893,NY,United States,High
2268.688462,1474.6475,0,29492.95,13,4,7,1089,45,Adult,2,10/20/93,98217.1,F,N,M,9851 64TH AVE APT 5A,,PHILLIPS RANCH,,,CA,United States,Low
2268.688462,0,1474.6475,29492.95,13,4,9,1231,45,Adult,2,11/9/51,98217.1,F,N,M,555 S COTTON ST,,ATCO,,,NJ,United States,High
2268.688462,0,1474.6475,29492.95,13,3,8,1371,45,Adult,2,10/16/82,98217.1,F,N,M,PO BOX 271,,POCATELLO,,,ID,United States,Medium
2268.688462,0,1474.6475,29492.95,13,4,9,1511,45,Adult,2,7/31/36,98217.1,F,N,M,7532 PARSONS BLVD APT C1,,BRONX,40.832661,-73.877056,NY,United States,High
2268.688462,1474.6475,0,29492.95,13,4,6,1654,45,Adult,2,12/26/21,98217.1,F,N,M,28 CLIFF ST,,MILWAUKEE,,,WI,United States,Low
2268.688462,1474.6475,0,29492.95,13,2,7,1770,45,Adult,2,2/8/90,98217.1,F,N,M,414 BRIAR LN NE,,GARLAND,,,TX,United States,Low
2268.688462,1474.6475,0,29492.95,13,4,8,1886,45,Adult,2,8/10/61,98217.1,F,N,M,528 CALLE BORIQUEN,,FRESNO,,,CA,United States,Low
2268.688462,0,1474.6475,29492.95,13,1,8,2029,45,Adult,2,9/29/02,98217.1,F,N,M,13832 N 32ND ST STE 1277 # 9741,,WARRIOR,,,AL,United States,High
2269.457692,0,2950.295,59005.9,26,3,10,1222,23,Young adult,1,8/6/71,32962.6,F,N,M,289 ROCK ST STE 102,,HOUSTON,,,TX,United States,Medium
2324.676667,1046.1045,0,20922.09,9,3,10,256,48,Adult,1,5/28/90,73338,F,N,S,9655 D ST,,HYDE PARK,42.258576,-71.116562,MA,United States,Low
2324.676667,0,1046.1045,20922.09,9,4,8,532,48,Adult,1,2/9/67,73338,F,N,S,15724 HIGHWAY 169,,ADA,34.78692,-96.681753,OK,United States,High
2324.676667,0,1046.1045,20922.09,9,1,9,838,48,Adult,1,11/28/61,73338,F,N,S,415 HOWE AVE STE 101,,CHICAGO,41.934144,-87.641768,IL,United States,Medium
2324.676667,0,1046.1045,20922.09,9,4,9,1108,48,Adult,1,6/26/40,73338,F,N,S,466 ELLIOTT ST SE,,ASTORIA,40.760399,-73.936567,NY,United States,High
2324.676667,0,1046.1045,20922.09,9,5,9,1241,48,Adult,1,4/29/39,73338,F,N,S,6389 WING AVE SE,,SCHENECTADY,,,NY,United States,High
2324.676667,0,1046.1045,20922.09,9,5,5,1376,48,Adult,1,11/19/19,73338,F,N,S,6665 DEVONSHIRE DR NE,,NORWICH,48.233302,-101.290243,ND,United States,High
2324.676667,1046.1045,0,20922.09,9,4,6,1516,48,Adult,1,11/23/76,73338,F,N,S,PO BOX 6544,,JERSEY CITY,40.722546,-74.060873,NJ,United States,Low
2324.676667,0,1046.1045,20922.09,9,5,9,1659,48,Adult,1,11/18/90,73338,F,N,S,13443 128TH PL NE,,N LITTLE ROCK,,,AR,United States,High
2324.676667,1046.1045,0,20922.09,9,4,5,1775,48,Adult,1,6/16/88,73338,F,N,S,13201 57TH AVE,,MAYAGUEZ,,,PR,United States,Low
2324.676667,1046.1045,0,20922.09,9,4,9,1891,48,Adult,1,2/10/40,73338,F,N,S,201 ARLAT ST,,BOCA RATON,,,FL,United States,Low
2324.676667,1046.1045,0,20922.09,9,3,10,2034,48,Adult,1,1/20/13,73338,F,N,S,1038 O AVE NW,,APO,,,AE,United States,Medium
2325.2325,930.093,0,18601.86,8,2,5,258,45,Adult,2,1/31/31,16962.2,F,N,M,454 MIZE ST NW,,HIGHLAND,,,CA,United States,Low
2325.2325,930.093,0,18601.86,8,2,9,534,45,Adult,2,2/26/97,16962.2,F,N,M,2359 NW CORPORATE BLVD,,FRESNO,,,CA,United States,Low
2325.2325,930.093,0,18601.86,8,1,5,840,45,Adult,2,5/13/35,16962.2,F,N,M,1531 WESTCHESTER AVE APT 3A,,PORT HURON,42.947702,-82.454304,MI,United States,Low
2325.2325,930.093,0,18601.86,8,1,7,1110,45,Adult,2,9/12/63,16962.2,F,N,M,99 STATE ROUTE 186,,SAN FERNANDO,,,CA,United States,Low
2325.2325,930.093,0,18601.86,8,1,10,1243,45,Adult,2,2/18/20,16962.2,F,N,M,680 SANFORD RD,,PHILADELPHIA,,,PA,United States,Low
2325.2325,0,930.093,18601.86,8,1,6,1378,45,Adult,2,4/30/51,16962.2,F,N,M,1633 S EVANS AVE,,PALO CEDRO,,,CA,United States,High
2325.2325,0,930.093,18601.86,8,2,10,1518,45,Adult,2,1/27/50,16962.2,F,N,M,3331 MIDLANE DR,,ARECIBO,,,PR,United States,High
2325.2325,0,930.093,18601.86,8,2,7,1661,45,Adult,2,1/11/44,16962.2,F,N,M,1 CALLE C LOS ROBLES,,SPRING CREEK,,,PA,United States,High
2325.2325,930.093,0,18601.86,8,3,6,1777,45,Adult,2,4/5/32,16962.2,F,N,M,7481 ROUTE 116,,AUSTIN,,,TX,United States,Low
2325.2325,0,930.093,18601.86,8,5,9,1893,45,Adult,2,3/18/45,16962.2,F,N,M,2570 BRIGGS AVE APT A,,MESA,,,AZ,United States,High
2325.2325,0,930.093,18601.86,8,5,8,2036,45,Adult,2,9/3/23,16962.2,F,N,M,PO BOX 1594,,SUNBURY,,,OH,United States,High
2344.234,0,586.0585,11721.17,5,2,10,226,64,Adult,1,10/5/43,66931.9,M,N,M,1 HUNTINGTOWN RD,,ALAMO,32.15315,-82.778123,GA,United States,Medium
2344.234,586.0585,0,11721.17,5,5,10,502,64,Adult,1,1/12/32,66931.9,M,N,M,1 S RIVER TER,,WEST ROXBURY,42.258903,-71.159547,MA,United States,Low
2344.234,0,586.0585,11721.17,5,2,7,808,64,Adult,1,8/4/03,66931.9,M,N,M,5800 COBBHAM RD,,MARLTON,,,NJ,United States,High
2344.234,586.0585,0,11721.17,5,2,10,1078,64,Adult,1,3/25/23,66931.9,M,N,M,30254 JENSEN RD E,,EL RENO,,,OK,United States,Low
2344.234,0,586.0585,11721.17,5,2,5,1220,64,Adult,1,7/1/40,66931.9,M,N,M,709 JACKSON ST NE APT 1,,ARECIBO,,,PR,United States,High
2344.234,586.0585,0,11721.17,5,4,7,1360,64,Adult,1,8/8/90,66931.9,M,N,M,21068 S COOS THOMPSON RD,,ELIZABETHVILLE,,,PA,United States,Low
2344.234,0,586.0585,11721.17,5,3,5,1500,64,Adult,1,10/26/48,66931.9,M,N,M,2186 DREW ST FRNT FRNT,,AGAWAM,,,MA,United States,Medium
2344.234,586.0585,0,11721.17,5,3,5,1643,64,Adult,1,1/3/42,66931.9,M,N,M,1908 GRIGGS ST SE,,SAINT PAUL,,,MN,United States,Low
2344.234,0,586.0585,11721.17,5,4,9,1764,64,Adult,1,4/10/73,66931.9,M,N,M,3178 STATE HIGHWAY 110,,YAUCO,,,PR,United States,Medium
2344.234,586.0585,0,11721.17,5,2,7,1880,64,Adult,1,2/6/53,66931.9,M,N,M,51 BARTLETT ST,,MARION,40.549571,-85.680868,IN,United States,Low
2344.234,0,586.0585,11721.17,5,2,9,2023,64,Adult,1,11/7/32,66931.9,M,N,M,18520 VIA JOSE # 3520,,GARLAND,,,TX,United States,High
2350.235,0,1175.1175,23502.35,10,2,5,269,47,Adult,1,12/17/53,49072,F,N,S,32-942 MAMALAHOA HWY,,FARGO,46.878554,-96.795249,ND,United States,High
2350.235,1175.1175,0,23502.35,10,3,9,546,48,Adult,1,1/29/17,49072,F,N,S,3730 FM 1960 RD W STE 108,,SAGINAW,43.406402,-83.915852,MI,United States,Low
2350.235,1175.1175,0,23502.35,10,4,9,851,62,Adult,1,5/6/05,49072,F,N,S,297 CALLE CARMO,,OCEANSIDE,,,CA,United States,Low
2350.235,1175.1175,0,23502.35,10,1,9,1122,42,Adult,1,8/5/65,49072,F,N,S,2401 TEE CIR,,WEST NEW YORK,40.791777,-74.000893,NJ,United States,Low
2350.235,1175.1175,0,23502.35,10,1,10,1254,43,Adult,1,4/18/56,49072,F,N,S,2761 DEWITT TER,,BAYONNE,40.661585,-74.118818,NJ,United States,Low
2350.235,0,1175.1175,23502.35,10,4,9,1389,53,Adult,1,5/5/28,49072,F,N,S,2204 W GOLD DUST AVE,,BURNETTSVILLE,,,IN,United States,Medium
2350.235,0,1175.1175,23502.35,10,2,6,1529,41,Adult,1,5/31/17,49072,F,N,S,142 NW LK JEFFERY RD,,HUNTSVILLE,34.733646,-86.585312,AL,United States,High
2350.235,1175.1175,0,23502.35,10,5,6,1672,46,Adult,1,8/20/98,49072,F,N,S,E1 CALLE FATIMA,,BUFFALO GROVE,,,IL,United States,Low
2350.235,1175.1175,0,23502.35,10,4,7,1788,70,Senior,1,8/27/09,49072,F,N,S,1143 WHITEHAVEN DR APT A,,CHICAGO,41.931708,-87.679059,IL,United States,Low
2350.235,1175.1175,0,23502.35,10,2,10,1904,55,Adult,1,12/31/10,49072,F,N,S,59 BOBALA RD STE 2,,N LITTLE ROCK,34.777233,-92.270876,AR,United States,Low
2350.235,0,1175.1175,23502.35,10,1,9,2047,53,Adult,1,5/28/84,49072,F,N,S,2969 W 22ND ST,,BRIGHTON,42.342582,-71.1412,MA,United States,High
2362.236,590.559,0,11811.18,5,5,9,240,65,Senior,0,5/29/07,96223.4,M,Y,M,15 TWIN BROOKS DR,,SAN GERMAN,,,PR,United States,Low
2362.236,0,590.559,11811.18,5,4,9,516,65,Senior,0,6/14/94,96223.4,M,Y,M,PO BOX L,,FLORENCE,,,AL,United States,High
2362.236,0,590.559,11811.18,5,2,9,822,65,Senior,0,8/16/63,96223.4,M,Y,M,20 CHARLES ST,,PUTNAM,41.917935,-71.896921,CT,United States,High
2362.236,590.559,0,11811.18,5,2,6,1092,65,Senior,0,5/1/93,96223.4,M,Y,M,PO BOX 172351,,BRONX,40.822368,-73.900718,NY,United States,Low
2500.25,0,1250.125,25002.5,10,1,10,118,28,Young adult,2,1/15/31,94026.8,F,Y,M,2033 SHORE BLVD APT 1C,,MARCO ISLAND,,,FL,United States,High
2500.25,1250.125,0,25002.5,10,5,9,393,28,Young adult,2,1/19/21,94026.8,F,Y,M,PO BOX 13091,,NORTH READING,,,MA,United States,Low
2500.25,0,1250.125,25002.5,10,1,5,674,28,Young adult,2,3/6/58,94026.8,F,Y,M,PO BOX 1287,,LANSE,46.753731,-88.451067,MI,United States,High
2500.25,1250.125,0,25002.5,10,2,9,977,28,Young adult,2,3/4/34,94026.8,F,Y,M,500 CALLE C,,BROWNSTOWN,42.066965,-83.246881,MI,United States,Low
2553.588333,0,766.0765,15321.53,6,5,9,207,42,Adult,2,8/11/56,91861,F,Y,M,103 ANNS LN,,TIMKEN,,,KS,United States,High
2553.588333,0,766.0765,15321.53,6,5,5,484,42,Adult,2,8/31/21,91861,F,Y,M,8381 12TH AVE S,,ORLANDO,,,FL,United States,High
2553.588333,0,766.0765,15321.53,6,4,7,790,42,Adult,2,8/18/87,91861,F,Y,M,31 CALLE ROSA APT 303,,AVON BY THE SEA,,,NJ,United States,High
2553.588333,766.0765,0,15321.53,6,3,9,1060,42,Adult,2,9/28/38,91861,F,Y,M,933 CURTISS ST STE 1,,WEST NEWTON,,,MA,United States,Low
2553.588333,0,766.0765,15321.53,6,2,7,1203,42,Adult,2,2/18/88,91861,F,Y,M,204 SIDNEY ST,,OKEECHOBEE,,,FL,United States,High
2553.588333,0,766.0765,15321.53,6,3,5,1344,42,Adult,2,5/26/24,91861,F,Y,M,112 BROAD STREET LN,,BRONX,40.862386,-73.865954,NY,United States,High
2553.588333,0,766.0765,15321.53,6,5,6,1483,42,Adult,2,1/6/69,91861,F,Y,M,135 E 42ND ST FL 69,,ALTOONA,40.517621,-78.397817,PA,United States,High
2553.588333,766.0765,0,15321.53,6,3,9,1626,42,Adult,2,3/8/52,91861,F,Y,M,206 W 79TH ST FRNT 1,,CEDAR RAPIDS,,,IA,United States,Low
2553.588333,0,766.0765,15321.53,6,4,10,1749,42,Adult,2,11/17/25,91861,F,Y,M,215 N MAIN ST,,SPRINGFIELD,42.12183,-72.559907,MA,United States,High
2553.588333,766.0765,0,15321.53,6,3,9,1866,42,Adult,2,11/19/37,91861,F,Y,M,50 WOODLAND RD,,SHELBY,,,MI,United States,Low
2553.588333,766.0765,0,15321.53,6,3,10,1997,42,Adult,2,11/1/71,91861,F,Y,M,4301 AUBURNDALE LN,,HOUSTON,,,TX,United States,Low
2943.294,0,1471.647,29432.94,10,2,10,83,46,Adult,0,5/9/36,92414.7,M,Y,M,1 GRANDVIEW DR,,CAMDEN,,,IL,United States,Medium
2943.294,1471.647,0,29432.94,10,3,7,358,46,Adult,1,9/28/26,92414.7,M,Y,M,800 N ALAMEDA ST STE 200,,SOUTH HOLLAND,,,IL,United States,Low
2943.294,1471.647,0,29432.94,10,5,5,638,46,Adult,0,11/25/86,92414.7,M,Y,M,4133 LARAMIE LN APT 1,,FOXBORO,,,MA,United States,Low
2943.294,1471.647,0,29432.94,10,4,8,943,46,Adult,1,2/28/34,92414.7,M,Y,M,PO BOX 292033,,SEATTLE,47.690691,-122.350139,WA,United States,Low
2943.294,1471.647,0,29432.94,10,2,10,1165,46,Adult,0,5/18/50,92414.7,M,Y,M,53 TRINITY PL FRNT 2,,GRAND RAPIDS,,,MI,United States,Low
2943.294,0,1471.647,29432.94,10,5,6,1307,46,Adult,0,3/10/47,92414.7,M,Y,M,212 METCALF PLZ,,NEWPORT NEWS,,,VA,United States,High
2943.294,1471.647,0,29432.94,10,3,10,1446,46,Adult,1,5/11/99,92414.7,M,Y,M,35 CALLE A,,SAINT LOUIS,38.686518,-90.239146,MO,United States,Low
2943.294,1471.647,0,29432.94,10,2,9,1590,46,Adult,0,5/7/37,92414.7,M,Y,M,2498 PNC D LEON SPGS RD,,RUGBY,,,ND,United States,Low
2943.294,1471.647,0,29432.94,10,4,5,1712,46,Adult,1,6/25/46,92414.7,M,Y,M,1 ABERDEEN ST,,GAGETOWN,,,MI,United States,Low
2943.294,0,1471.647,29432.94,10,3,5,1829,46,Adult,1,1/26/64,92414.7,M,Y,M,100 HOLLYS LN,,APO,,,AE,United States,High
2943.294,0,1471.647,29432.94,10,2,5,1944,46,Adult,0,2/23/10,92414.7,M,Y,M,3506 SPRINGS LN,,RICHARDTON,,,ND,United States,High
2964.741111,1334.1335,0,26682.67,9,5,6,1416,53,Adult,1,5/10/50,94278.7,F,Y,S,3098 EXEC HLS RD,,GRANBURY,32.445663,-97.789614,TX,United States,Low
2964.741111,0,1334.1335,26682.67,9,2,6,1572,53,Adult,1,8/9/43,94278.7,F,Y,S,1278 S 7TH AVE,,BRONX,,,NY,United States,High
2990.298889,1345.6345,0,26912.69,9,3,6,30,28,Young adult,2,6/6/27,83284.1,F,Y,M,PO BOX 10092,,JACKSONVILLE,,,FL,United States,Low
2990.298889,0,1345.6345,26912.69,9,2,7,308,28,Young adult,2,3/15/91,83284.1,F,Y,M,3075 38TH AVE SW,,SEATAC,,,WA,United States,High
2990.298889,0,1345.6345,26912.69,9,1,9,587,28,Young adult,2,12/5/36,83284.1,F,Y,M,8251 INGERSOL ST STE 101,,WEST DES MOINES,,,IA,United States,High
2990.298889,0,1345.6345,26912.69,9,5,9,892,28,Young adult,2,9/1/73,83284.1,F,Y,M,279 MEXICAN FLAG WAY,,JERSEY CITY,40.716685,-74.060481,NJ,United States,High
3221.5725,1288.629,0,25772.58,8,4,5,192,23,Young adult,1,11/1/80,6946.07,F,N,M,62 WASHINGTON ST # 1887 # 1569,,COTTONWOOD,,,AL,United States,Low
3221.5725,0,1288.629,25772.58,8,2,9,469,23,Young adult,1,5/4/32,34555,F,N,M,625 E 54TH ST,,FAJARDO,,,PR,United States,High
3234.767778,1455.6455,0,29112.91,9,4,8,267,56,Adult,2,5/11/75,72084.7,M,N,S,536 DWIGHT ST STE 7,,SWAMPSCOTT,,,MA,United States,Low
3234.767778,1455.6455,0,29112.91,9,5,5,544,56,Adult,2,8/9/46,72084.7,M,N,S,7313 HENNESS CT,,FLUSHING,,,NY,United States,Low
3234.767778,0,1455.6455,29112.91,9,5,5,849,56,Adult,2,11/30/67,72084.7,M,N,S,417 MAIN ST,,WANTAGH,,,NY,United States,High
3234.767778,1455.6455,0,29112.91,9,3,5,1120,56,Adult,2,6/10/55,72084.7,M,N,S,930 N WILLIS ST,,LOUISVILLE,38.226444,-85.774623,KY,United States,Low
3234.767778,1455.6455,0,29112.91,9,5,6,1252,56,Adult,2,12/26/89,72084.7,M,N,S,100 PARKS AVE,,SOUTH BOSTON,42.331585,-71.052822,MA,United States,Low
3234.767778,0,1455.6455,29112.91,9,5,8,1387,56,Adult,2,12/16/14,72084.7,M,N,S,1145 S AVENIDA DEL ORO E # 10562,,LATROBE,40.314966,-79.384854,PA,United States,High
3234.767778,1455.6455,0,29112.91,9,3,10,1527,56,Adult,2,9/10/42,72084.7,M,N,S,9269 WH BURGES DR,,GARLAND,,,TX,United States,Low
3234.767778,1455.6455,0,29112.91,9,3,8,1670,56,Adult,2,10/31/11,72084.7,M,N,S,18469 COUNTY ROAD 172,,CHAPEL HILL,,,NC,United States,Low
3234.767778,1455.6455,0,29112.91,9,1,9,1786,56,Adult,2,6/8/53,72084.7,M,N,S,1273 N CHURCH ST STE 100C,,CLINTON,,,OH,United States,Low
3234.767778,0,1455.6455,29112.91,9,5,7,1902,56,Adult,2,9/13/61,72084.7,M,N,S,3831 WEST WAY,,RESACA,,,GA,United States,High
3234.767778,1455.6455,0,29112.91,9,3,7,2045,56,Adult,2,6/8/54,72084.7,M,N,S,12744 83RD ST SE,,KINNELON,,,NJ,United States,Low
3375.3375,1350.135,0,27002.7,8,3,7,775,22,Young adult,1,10/28/52,35000,F,N,M,438 SUMMIT AVE # 1430 # 4128,,ROXBURY CROSSING,42.335496,-71.098766,MA,United States,Low
3500.35,0,1050.105,21002.1,6,5,10,236,31,Adult,2,1/28/83,64816.6,F,Y,M,200 GIRARD RD,,EL PASO,31.79488,-106.34411,TX,United States,High
3500.35,0,1050.105,21002.1,6,4,10,512,31,Adult,2,11/19/65,64816.6,F,Y,M,PO BOX 402,,FULTON,,,NY,United States,Medium
3500.35,0,1050.105,21002.1,6,3,8,818,31,Adult,2,2/25/28,64816.6,F,Y,M,PO BOX 8004,,HILLSDALE,,,NJ,United States,High
3500.35,1050.105,0,21002.1,6,3,8,1088,31,Adult,2,8/30/21,64816.6,F,Y,M,RR 17 BOX 129,,MELVIN,,,MI,United States,Low
3500.35,0,1050.105,21002.1,6,1,9,1230,31,Adult,2,6/14/16,64816.6,F,Y,M,6 EAST RD,,DAINGERFIELD,32.970158,-94.720263,TX,United States,High
3500.35,0,1050.105,21002.1,6,3,10,1370,31,Adult,2,8/14/36,64816.6,F,Y,M,500 UNIVERSITY AVE W,,HUNTSVILLE,,,AL,United States,High
3500.35,1050.105,0,21002.1,6,4,8,1510,31,Adult,2,8/15/15,64816.6,F,Y,M,UNIT 21101 BOX 46,,NEW CITY,,,NY,United States,Low
3500.35,0,1050.105,21002.1,6,4,10,1653,31,Adult,2,2/25/40,64816.6,F,Y,M,PO BOX 1085,,ADA,34.78692,-96.681753,OK,United States,High
3500.35,0,1050.105,21002.1,6,5,9,1769,31,Adult,2,9/15/55,64816.6,F,Y,M,2208 ROTHMORE DR SW,,GREAT BARRINGTON,,,MA,United States,High
3500.35,1050.105,0,21002.1,6,2,5,1885,31,Adult,2,6/4/35,64816.6,F,Y,M,1910 E HIGHWAY 113,,BOYERTOWN,40.333996,-75.638374,PA,United States,Low
3500.35,1050.105,0,21002.1,6,5,6,2028,31,Adult,2,1/14/07,64816.6,F,Y,M,201 JACKS RD,,BRISTOL,,,WI,United States,Low
3526.6025,0,1410.641,28212.82,8,5,8,1417,45,Adult,0,10/14/22,83900.2,F,N,M,4250 E COOLIDGE ST,,FAIRFIELD,,,NJ,United States,High
3526.6025,1410.641,0,28212.82,8,4,10,1573,45,Adult,0,2/24/15,83900.2,F,N,M,1 CALLE SAN JUAN S,,HUALAPAI,,,AZ,United States,Low
3667.033333,0,1650.165,33003.3,9,5,5,232,22,Young adult,1,12/11/62,32098,F,N,S,2936 HIGHWAY 327 # 5438,,CEDAR RAPIDS,,,IA,United States,High
3667.033333,0,1650.165,33003.3,9,3,6,508,20,Young adult,0,9/22/62,40120,F,N,S,981 E 105TH ST STE 1,,HUNTSVILLE,34.785401,-86.672546,AL,United States,High
3740.37375,1496.1495,0,29922.99,8,1,7,76,40,Adult,0,7/19/89,93322.1,F,Y,S,1427 SUNSET AVE NE,,CITRUS SPRINGS,,,FL,United States,Low
3740.37375,1496.1495,0,29922.99,8,3,9,351,40,Adult,0,7/19/15,93322.1,F,Y,S,PO BOX 8738,,BROOKLYN,,,NY,United States,Low
